ID	ATX1-TAG-rep2	ATX2-TAG-rep2	ATX3-TAG-rep2	ATX4-TAG-rep2	ATX5-TAG-rep2	ATXR3-TAG-rep2	ATXR7-TAG-rep2	WT-rep2	
AT5G08590	21.7978	29.3161	27.5624	19.5621	12.5019	22.9237	24.1759	16.5627
AT5G08595	2.74245	3.97799	3.1535	2.47389	3.57197	2.14516	3.48443	3.69232
AT5G08600	33.2877	37.4018	31.2483	23.1813	16.8903	27.3402	27.1441	22.5231
AT5G08605	1.27666	1.94576	3.07159	2.56552	0.867478	3.11258	1.84976	1.68792
AT5G08610	28.4175	47.39	46.9339	27.8084	21.738	34.617	31.575	24.9495
AT5G08615	1.65493	4.06447	12.4911	1.69507	2.34729	2.22928	1.72071	2.53188
AT5G08620	22.8853	43.8011	27.3576	23.5478	21.6359	22.6714	25.2514	22.9451
AT5G08630	36.6448	66.5449	47.3025	38.1163	26.0754	39.1176	37.3393	31.9122
AT5G08635	3.35714	4.62658	3.48113	5.81823	4.43945	11.6511	3.44141	2.37363
AT5G08640	13.334	19.6305	18.88	16.0803	10.4608	12.7027	11.9589	11.2879
AT5G08645	2.8843	3.71856	2.78491	4.6271	2.29627	11.0202	3.09727	1.63517
AT5G08650	56.5985	98.4985	51.4798	51.9517	40.2612	49.1283	53.9011	39.5606
AT5G08655	0.756538	1.7728	1.22864	1.23695	3.36786	1.89279	2.15088	2.32089
AT5G08660	31.5382	47.5629	35.5895	36.6503	18.3191	28.8124	40.8668	23.0506
AT5G08665	0.661971	1.72956	1.63818	1.32857	3.67402	1.97691	2.32295	2.47913
AT5G08670	25.4859	44.3633	33.4598	26.5256	14.7982	29.4854	35.5326	21.8374
AT5G08675	1.51308	1.47013	3.35827	1.60345	2.29627	2.14516	1.89278	3.16484
AT5G08680	29.7887	39.5637	33.9923	25.1512	19.6969	31.4623	26.5419	23.4726
AT5G08685	3.92454	3.7618	1.59723	1.14532	0.918506	1.34598	2.9252	1.79341
AT5G08690	26.1478	43.8876	34.9752	26.0217	21.6869	32.7242	34.3281	20.9935
AT5G08695	36.2665	55.9081	38.3334	37.2	24.3404	40.9262	40.1355	36.2902
AT5G08705	4.44466	3.63208	2.45727	2.1532	2.29627	2.35547	1.20449	2.42638
AT5G08710	27.5664	40.515	32.4769	26.3882	26.3815	25.7419	25.5955	21.7847
AT5G08712	1.51308	2.29167	1.802	2.65714	1.42879	1.64041	3.48443	1.58242
AT5G08715	5.01206	1.21069	2.74395	1.64926	1.2757	2.56578	1.50562	1.74066
AT5G08717	0.661971	0.605347	1.26959	3.02365	0.765422	1.26186	1.33355	1.05495
AT5G08720	29.1267	40.5582	37.2686	27.3961	21.1767	28.0553	29.6822	22.5231
AT5G08725	1.74949	4.49686	2.45727	1.64926	3.77608	1.64041	3.6565	2.58462
AT5G08730	13.1448	25.4678	15.2351	14.2936	11.0221	15.647	14.2388	11.4989
AT5G08735	0.851105	2.03223	2.08868	2.61133	1.83701	2.43959	2.58106	1.31869
AT5G08740	30.4979	41.0771	29.1187	22.2192	19.901	23.092	29.209	23.1034
AT5G08745	3.35714	3.7618	2.53918	4.30641	2.60243	2.43959	3.61348	2.74286
AT5G08750	18.7716	34.548	29.3234	17.867	19.5438	19.6429	18.2395	12.8704
AT5G08755	3.73541	4.19419	3.19445	4.90197	2.44935	2.52371	3.35538	3.27034
AT5G08760	4.96478	6.01023	7.98613	3.43596	6.68468	13.586	5.54928	5.90771
AT5G08765	1.32394	2.37815	2.12963	3.98572	3.11271	4.66887	2.32295	5.27474
AT5G08770	7.13983	12.1502	26.3747	9.80394	8.36861	10.9361	8.25939	6.48793
AT5G08775	4.44466	4.75629	5.56981	5.26847	3.01066	3.15464	3.82857	3.90331
AT5G08780	17.9678	37.445	28.9548	17.9586	14.0327	19.5588	16.2177	14.0836
AT5G08785	1.08752	3.37264	3.39923	1.96995	1.12262	2.69196	3.22632	1.52967
AT5G08790	11.9155	17.6415	23.4669	12.965	10.7669	26.7093	12.131	13.8726
AT5G08795	2.69517	2.94025	3.31732	5.26847	2.60243	2.18722	2.49502	2.53188
AT5G08800	1.65493	1.42689	0.81909	1.19113	1.53084	0.715052	1.54864	0.896706
AT5G08805	1.08752	2.16195	1.92486	1.96995	3.31683	2.35547	1.93579	1.31869
AT5G08810	1.04024	3.7618	0.81909	1.96995	1.37776	2.01897	3.39839	2.42638
AT5G08815	2.8843	3.19969	2.82586	3.16108	2.04112	2.77609	2.49502	4.21979
AT5G08820	9.12574	15.8687	8.72331	10.766	10.6649	10.0949	12.4751	10.022
AT5G08825	1.46579	7.35064	4.66882	3.66503	2.24524	4.45856	4.3878	1.89891
AT5G08830	1.84406	3.19969	2.90777	3.5734	2.44935	2.22928	3.22632	0.685716
AT5G08835	0.992956	4.10771	4.99645	3.2069	3.87814	4.20619	4.60289	3.27034
AT5G08840	6.76156	6.52909	5.8565	5.08522	2.29627	3.8697	5.50626	3.79781
AT5G08845	2.55332	5.10221	2.08868	2.24483	2.24524	2.81815	3.48443	4.53628
AT5G08850	0.756538	2.29167	1.26959	2.01576	0.408225	0.462681	0.860353	0.21099
AT5G08855	4.96478	6.48586	5.52886	5.17685	4.94973	2.6499	2.1939	3.1121
AT5G08860	0.803822	1.51337	1.39245	2.38227	2.04112	0.715052	0.7313	1.1077
AT5G08865	3.26257	2.16195	3.03063	2.24483	2.65346	1.64041	1.33355	1.95165
AT5G08870	3.49899	4.71305	3.52209	3.75665	0.867478	2.1031	3.31236	2.21539
AT5G08875	2.26961	6.39938	2.82586	2.1532	1.37776	2.18722	2.83917	2.16264
AT5G08880	4.39738	7.91274	15.9723	6.91774	6.02132	7.0664	3.82857	4.0088
AT5G08885	4.44466	5.40488	4.38213	5.17685	2.44935	4.58475	3.87159	4.43078
AT5G08890	1.46579	2.94025	2.49823	2.1532	2.34729	1.85072	1.07544	1.26594
AT5G08895	3.92454	2.89702	5.52886	3.52759	4.13328	1.7666	1.67769	3.63957
AT5G08900	2.8843	4.19419	2.17059	2.84039	2.04112	3.61732	3.31236	2.16264
AT5G08905	2.6006	4.06447	2.45727	2.33645	1.32673	3.02846	2.32295	1.37143
AT5G08910	1.46579	2.46463	3.23541	3.39015	4.79664	2.69196	2.06485	3.53408
AT5G08915	2.08048	1.25393	1.802	1.14532	1.47982	1.4301	2.27994	2.21539
AT5G08920	12.2937	15.8255	15.6446	15.0266	13.3183	20.358	12.6472	8.0176
AT5G08925	1.93863	0.43239	0.860045	1.74089	0.867478	1.00949	0.903371	0.896706
AT5G08930	1.84406	3.32941	2.82586	3.2069	3.623	2.6499	0.989406	2.1099
AT5G08935	2.69517	2.85378	1.76104	1.92414	3.31683	2.48165	1.89278	1.52967
AT5G08940	4.39738	1.59984	2.78491	2.29064	2.39832	1.97691	2.1939	1.74066
AT5G08945	2.26961	5.01573	3.1535	2.51971	1.73496	4.4165	2.45201	3.0066
AT5G08950	3.4517	4.10771	5.36504	2.56552	1.68393	2.77609	1.37656	3.37583
AT5G08955	2.6006	2.59434	4.34118	2.61133	5.71515	3.8697	3.26934	1.95165
AT5G08960	3.68812	4.28066	5.93841	3.5734	3.87814	4.29031	3.57047	1.31869
AT5G08965	5.91045	5.27516	4.42309	5.81823	2.9086	6.60372	8.13034	3.21759
AT5G08970	2.97887	3.37264	5.32409	2.65714	5.20487	3.15464	3.82857	3.37583
AT5G08975	2.64788	6.74529	7.41277	4.03153	6.42954	7.19259	4.21573	3.05935
AT5G08980	2.36418	2.42139	10.812	2.19902	1.93907	4.03794	2.66709	1.79341
AT5G08985	0.472836	2.03223	1.67914	2.65714	3.21477	2.6499	2.27994	1.47693
AT5G08990	4.25553	3.93475	1.96582	5.08522	3.41888	3.61732	4.81798	3.79781
AT5G08995	1.04024	1.12421	1.31054	1.28276	0.357197	1.4301	1.76372	2.32089
AT5G09000	2.0332	1.989	0.532409	1.23695	0.663365	1.64041	0.989406	0.474727
AT5G09005	0.614687	1.64308	1.06482	0.824631	2.09215	3.23877	1.4626	0.843958
AT5G09010	1.27666	1.59984	3.07159	2.01576	1.93907	1.05155	1.67769	2.1099
AT5G09015	0.661971	2.68082	2.90777	2.97783	0.81645	0.8833	2.32295	0.791211
AT5G09020	1.89135	0.648586	2.00677	1.05369	0.102056	1.38804	0.903371	0.896706
AT5G09025	1.74949	2.85378	2.37536	1.60345	5.05178	2.86021	2.75313	2.63737
AT5G09030	13.003	21.706	30.1016	12.736	12.2467	15.0161	11.8729	11.7099
AT5G09035	2.74245	2.07547	2.45727	2.42808	1.68393	2.3134	1.80674	2.95385
AT5G09040	1.98591	2.46463	1.72009	2.70296	2.95963	2.52371	2.88218	2.69012
AT5G09045	1.46579	2.11871	3.604	1.87833	5.61309	2.06103	3.35538	2.42638
AT5G09050	4.77565	3.67532	2.29345	3.48177	3.06169	1.89279	1.93579	1.84616
AT5G09055	2.45875	2.33491	3.07159	2.79458	3.01066	3.8697	2.75313	3.95606
AT5G09060	4.6338	5.36164	5.07836	4.39803	3.11271	5.46805	5.1191	5.59122
AT5G09065	7.70723	6.48586	7.16704	7.60493	8.47067	7.0664	5.1191	5.64397
AT5G09070	4.6338	3.15645	2.90777	3.11527	3.67402	2.81815	2.53804	2.79561
AT5G09080	0.851105	0.778303	1.47436	2.19902	1.07159	1.93485	1.54864	1.58242
AT5G09085	2.50603	2.94025	4.25927	4.07734	4.49047	3.11258	3.52745	2.84836
AT5G09090	4.49194	5.40488	7.16704	5.17685	6.1744	4.37444	3.39839	4.69452
AT5G09095	3.12072	1.90252	3.72686	1.60345	1.02056	1.7666	1.76372	1.95165
AT5G09100	1.04024	1.64308	2.86682	2.33645	1.68393	3.23877	3.74254	1.63517
AT5G09105	4.11368	4.10771	5.20122	3.29852	3.06169	4.87918	5.67833	4.21979
AT5G09110	2.45875	3.02673	4.01354	2.61133	2.44935	3.78557	3.87159	2.32089
AT5G09115	2.97887	3.5456	4.30022	1.19113	2.44935	3.19671	2.53804	3.37583
AT5G09120	2.78973	7.78303	4.01354	3.2069	2.14318	5.59423	4.34478	2.16264
AT5G09125	7.09254	8.34513	9.95195	9.20838	6.27646	12.2821	5.54928	7.0154
AT5G09130	1.22937	0.648586	1.06482	1.32857	0.306169	1.68248	1.41958	1.21319
AT5G09135	3.12072	3.50236	2.33441	1.64926	3.77608	2.27134	3.09727	1.68792
AT5G09140	3.21529	4.79953	5.11931	1.69507	2.44935	2.43959	1.54864	1.79341
AT5G09145	2.6006	3.41588	2.66204	1.74089	3.67402	2.6499	2.71011	2.1099
AT5G09150	6.00502	7.65331	9.5424	5.58916	4.79664	3.8697	4.64591	3.42858
AT5G09155	7.65995	10.9827	9.62431	7.28424	6.58263	9.33774	10.4533	6.64617
AT5G09160	4.72836	3.24293	1.22864	2.19902	2.39832	2.35547	2.62408	1.26594
AT5G09165	4.72836	3.19969	9.46049	2.65714	2.50038	2.9864	1.29053	1.47693
AT5G09170	2.50603	3.19969	4.34118	2.10739	2.50038	3.02846	1.84976	3.69232
AT5G09175	16.3601	21.4033	13.8017	17.4547	16.0739	17.4557	16.5188	8.91431
AT5G09185	2.17505	5.10221	17.119	3.89409	3.31683	3.61732	4.17271	2.16264
AT5G09190	1.70221	3.50236	3.1535	4.85616	2.29627	3.57526	1.67769	2.1099
AT5G09195	6.33601	6.44262	11.3854	7.37586	6.83777	3.44908	5.33419	4.32529
AT5G09200	2.8843	3.02673	3.39923	2.65714	1.78598	2.9864	3.48443	2.05715
AT5G09205	1.37123	2.7673	2.98968	2.29064	1.53084	2.52371	2.83917	1.63517
AT5G09210	20.3792	33.3373	28.832	28.0833	16.329	25.6578	24.2189	14.3473
AT5G09215	5.53218	7.95598	5.36504	5.90985	5.71515	8.32826	8.90465	4.90551
AT5G09220	15.8873	25.4246	21.583	24.9222	15.6146	21.7881	24.9072	13.7143
AT5G09225	16.4547	23.0464	21.8288	13.698	11.8896	13.2916	12.6042	15.033
AT5G09230	19.8118	34.6345	25.8013	22.3108	10.971	19.1802	22.7133	14.5583
AT5G09235	4.06639	5.23192	3.48113	4.07734	3.11271	4.87918	5.54928	2.32089
AT5G09240	9.64586	18.4631	13.8426	11.9113	6.58263	8.87506	9.37785	5.74947
AT5G09245	0.945673	1.59984	2.33441	3.71084	4.18431	1.7666	1.93579	2.69012
AT5G09250	12.3883	21.3168	25.3508	14.2478	12.8081	9.12743	9.37785	10.5495
AT5G09255	3.49899	2.5511	5.52886	2.33645	2.14318	2.1031	2.02183	1.58242
AT5G09260	17.164	27.5	24.4089	15.8512	19.1355	15.1423	17.2931	10.1275
AT5G09265	2.3169	2.72406	2.86682	3.11527	2.29627	2.27134	2.88218	2.58462
AT5G09270	8.41649	15.739	16.0132	10.6744	8.36861	12.0718	8.73258	10.7605
AT5G09275	6.57242	6.74529	7.69945	8.65862	4.49047	5.72042	5.1191	4.80001
AT5G09280	6.80884	10.4638	10.8939	9.80394	9.33814	8.20207	12.174	6.38244
AT5G09285	2.78973	4.41038	6.55272	4.03153	3.2658	3.82763	1.72071	2.47913
AT5G09290	15.178	19.2414	10.6482	12.0946	10.92	18.4652	22.4982	13.6616
AT5G09295	4.72836	8.82076	14.7027	9.80394	9.49123	6.5196	7.39904	5.85496
AT5G09300	15.7454	31.1753	22.9755	15.668	17.1454	22.4611	24.6061	18.3033
AT5G09305	1.70221	1.12421	1.92486	2.24483	1.73496	1.7666	1.67769	2.0044
AT5G09310	16.8803	19.1117	30.1016	12.8734	12.2978	14.259	13.7656	11.6572
AT5G09315	6.99798	21.5763	23.7946	12.3695	9.23609	8.37032	9.72199	10.444
AT5G09320	15.178	23.0032	16.7504	20.2493	15.4615	14.4693	16.7769	15.0858
AT5G09325	0.661971	4.23743	1.10577	3.02365	1.73496	2.1031	2.06485	2.16264
AT5G09330	28.843	38.8719	30.3883	25.6552	16.9413	25.8681	26.2408	21.8374
AT5G09335	3.92454	6.13994	9.13286	4.67291	1.47982	2.6499	3.44141	1.89891
AT5G09340	2.36418	2.59434	1.31054	1.69507	2.65346	2.35547	1.50562	1.16044
AT5G09345	1.13481	1.29717	1.3515	0.595567	0.102056	1.05155	0.817335	1.26594
AT5G09350	53.7142	80.1219	51.1931	45.8586	46.8948	50.937	50.6318	38.3474
AT5G09355	5.81589	6.3129	4.09545	5.90985	3.41888	5.72042	4.08668	4.27254
AT5G09360	15.3672	22.9167	23.8765	19.1498	12.1447	19.2644	16.8629	14.5583
AT5G09365	2.6006	3.63208	5.11931	5.90985	3.67402	6.30929	4.25875	3.27034
AT5G09370	13.4758	14.3121	11.9178	11.8655	9.083	10.894	11.1416	7.38464
AT5G09375	2.93158	2.72406	4.505	4.53547	3.11271	5.80454	4.04366	3.16484
AT5G09380	12.9084	15.9984	8.1909	9.9872	8.26655	9.37981	11.1846	8.17585
AT5G09385	1.60764	1.59984	7.57659	2.93202	2.70449	6.1831	1.97881	1.68792
AT5G09390	18.677	30.9159	28.9548	18.6458	11.8896	15.5629	19.6591	17.5121
AT5G09395	17.9205	20.3656	13.5969	13.0567	10.7159	13.9225	17.2071	12.3429
AT5G09400	36.4557	64.2964	52.0941	34.6803	32.5049	34.7011	40.8238	23.0506
AT5G09405	5.86317	7.26416	9.5424	6.50542	6.12337	14.3852	4.21573	4.74727
AT5G09410	36.9758	72.2957	40.9136	40.3153	36.23	45.2166	59.4074	36.9759
AT5G09415	1.56036	1.94576	1.88391	1.74089	3.52094	1.85072	1.50562	1.42418
AT5G09420	29.3158	48.5142	37.3096	30.603	17.0944	24.9006	26.4559	23.8418
AT5G09425	1.89135	0.778303	1.84295	1.69507	1.42879	1.09361	2.06485	1.63517
AT5G09430	10.3551	13.4041	22.1564	13.469	13.6245	10.5575	9.63595	7.22639
AT5G09435	3.87726	5.62107	10.6072	6.82611	9.74637	4.45856	5.24815	4.48353
AT5G09440	7.32896	12.8852	18.4295	10.9035	20.7684	29.5275	9.63595	11.6572
AT5G09443	6.90341	10.4638	17.119	11.9571	9.7974	11.1464	6.28058	6.54068
AT5G09445	6.43057	9.29639	17.3647	9.20838	10.7159	10.4734	5.5923	5.32749
AT5G09450	12.5774	17.0794	41.0364	15.897	13.6245	17.0771	14.9271	12.1319
AT5G09455	0.330985	2.98349	2.78491	1.69507	1.22467	2.81815	2.75313	2.1099
AT5G09460	22.6961	32.7752	33.9923	21.1655	20.6154	34.8693	25.8966	20.8352
AT5G09465	8.3692	6.39938	7.61754	8.88769	7.50113	3.32289	2.79615	3.42858
AT5G09470	10.3551	15.9984	16.4637	15.4847	12.9611	11.7773	10.3242	7.91211
AT5G09475	0.756538	1.68632	4.17736	2.19902	2.09215	2.77609	2.15088	1.84616
AT5G09480	7.89637	8.12894	6.22509	5.54335	3.82711	7.48702	7.0549	4.53628
AT5G09490	9.31487	9.98822	4.46404	5.26847	3.31683	5.88867	6.23756	4.95826
AT5G09495	2.55332	3.32941	3.80877	2.47389	1.02056	2.48165	1.16148	1.05495
AT5G09500	4.49194	8.56133	7.41277	7.33005	7.60319	6.68784	12.0449	9.01981
AT5G09505	1.04024	3.89151	4.9555	2.42808	4.03122	6.5196	1.03242	2.79561
AT5G09510	13.8541	15.3066	25.228	15.164	10.92	15.8994	15.5724	8.65057
AT5G09513	6.71427	4.75629	3.68591	5.13104	3.41888	5.08949	7.0549	4.21979
AT5G09515	0	1.59984	1.55627	0.962069	0.561309	3.5332	0.473194	0.896706
AT5G09520	5.2012	8.864	12.7369	9.80394	4.79664	7.82351	7.57111	4.74727
AT5G09525	5.91045	9.51259	7.98613	3.89409	2.55141	2.69196	4.73194	4.69452
AT5G09530	16.1237	25.4246	14.9894	17.3172	12.6039	11.2305	13.1204	10.4967
AT5G09535	6.38329	6.65881	4.42309	3.39015	2.44935	5.21568	6.88282	3.21759
AT5G09540	9.40944	20.8412	22.3202	11.4532	10.869	12.2821	13.4215	9.28354
AT5G09545	2.17505	6.78853	5.36504	4.71872	6.99085	3.70145	3.82857	3.79781
AT5G09550	22.0342	25.3381	20.9687	23.502	13.3694	21.6198	23.1435	16.4572
AT5G09555	2.36418	4.15095	4.17736	3.02365	3.31683	2.27134	2.58106	2.42638
AT5G09560	22.6016	27.9324	15.7675	18.7374	22.0952	19.727	21.6809	18.9363
AT5G09565	3.168	2.85378	4.46404	3.9399	6.93982	7.9497	1.80674	2.53188
AT5G09570	9.64586	20.7115	13.8426	12.3236	12.706	12.3241	12.3891	11.8682
AT5G09575	4.9175	4.45362	6.22509	3.98572	2.75552	4.50062	5.24815	4.53628
AT5G09580	15.3672	34.4183	34.8932	16.6301	12.6039	15.5208	14.9271	13.2396
AT5G09585	3.54627	4.75629	4.25927	2.42808	3.41888	11.9876	2.79615	1.26594
AT5G09590	25.2967	38.526	33.6237	29.3202	20.4623	23.092	22.4122	21.3627
AT5G09595	12.7666	19.544	14.9484	16.0803	8.72581	15.5208	16.0886	13.2396
AT5G09600	12.5774	18.0739	32.0264	13.9729	10.1036	14.6375	12.7762	12.2374
AT5G09605	1.46579	1.34041	3.44018	3.34434	4.74561	2.56578	1.50562	1.05495
AT5G09610	15.3199	19.6305	19.1258	14.0187	15.0533	13.0392	19.401	10.444
AT5G09615	5.2012	2.7673	5.07836	5.54335	5.76618	4.33238	3.57047	3.21759
AT5G09620	23.2635	22.787	40.8317	26.7089	13.5225	23.9332	15.7445	11.2879
AT5G09630	15.509	23.0464	15.1122	14.7059	11.9406	14.5534	12.303	8.22859
AT5G09635	2.41146	3.32941	2.78491	2.42808	1.2757	1.93485	2.58106	2.42638
AT5G09640	16.4074	30.0511	17.4466	17.6379	17.2985	20.2738	21.2507	15.877
AT5G09645	6.47786	5.92375	9.5424	1.87833	4.8987	2.27134	2.58106	2.58462
AT5G09650	13.665	26.1164	26.4976	17.4089	12.655	16.4883	15.5724	13.3978
AT5G09655	0.330985	1.72956	1.06482	1.46601	1.88804	0.925362	1.97881	2.37363
AT5G09660	18.9607	29.1863	20.3954	21.9443	20.003	23.3864	22.6273	14.4528
AT5G09665	1.84406	1.21069	2.49823	2.61133	1.53084	1.59835	0.817335	1.21319
AT5G09670	26.5261	39.9961	24.7365	20.57	21.4828	26.3308	22.5413	20.2023
AT5G09675	2.36418	5.3184	5.36504	4.39803	3.67402	4.08001	2.96822	3.42858
AT5G09680	6.28872	15.6958	18.5114	9.9872	9.4402	12.1138	10.6254	9.86376
AT5G09685	3.68812	5.49136	10.0339	2.51971	2.24524	2.52371	2.96822	1.0022
AT5G09690	20.9466	41.2933	35.5895	25.0596	23.8812	20.0635	19.0138	15.2967
AT5G09695	0.756538	1.21069	3.76782	1.23695	2.39832	1.72454	1.63467	1.79341
AT5G09700	12.7666	22.0951	28.9958	24.4182	11.7365	15.2685	15.2713	8.96706
AT5G09705	2.0332	3.84827	6.06127	4.48966	6.1744	2.6499	3.31236	3.27034
AT5G09710	21.6086	29.5755	22.2793	21.5778	23.2178	24.8586	29.338	20.8352
AT5G09711	1.13481	2.33491	3.39923	1.09951	2.34729	2.9864	2.02183	2.32089
AT5G09715	2.3169	2.98349	2.12963	1.64926	1.02056	3.15464	2.9252	2.74286
AT5G09720	18.346	23.1329	16.177	18.8291	18.4722	18.6334	23.2726	15.7715
AT5G09730	28.0392	34.9804	38.9887	35.001	25.8713	29.2751	29.6392	19.2528
AT5G09735	5.15392	2.33491	2.17059	1.55764	3.98019	2.77609	3.22632	1.05495
AT5G09740	22.7907	30.1376	43.1251	21.532	20.003	17.8763	20.2613	14.5055
AT5G09745	6.52514	5.18868	3.72686	7.69655	5.46001	5.88867	6.45265	5.74947
AT5G09750	5.7686	6.44262	7.86327	10.4453	7.96039	10.179	11.0125	7.1209
AT5G09755	1.60764	1.85928	1.76104	1.09951	1.12262	1.13567	0.473194	1.16044
AT5G09760	12.5774	20.5818	30.2244	19.2414	21.789	21.3254	16.7769	17.6176
AT5G09765	3.02615	2.98349	2.12963	4.26059	5.15384	3.23877	4.25875	2.26814
AT5G09770	12.1992	20.5385	18.6343	10.3995	11.2262	9.63218	11.3997	11.7099
AT5G09775	4.53923	5.44812	4.66882	4.53547	4.8987	4.16413	4.21573	4.0088
AT5G09780	11.9628	15.6958	13.8017	14.5227	10.4097	14.1749	14.3249	14.4
AT5G09785	2.69517	5.44812	4.21832	3.43596	5.20487	4.20619	1.76372	2.74286
AT5G09790	16.502	25.6407	29.5692	17.867	16.329	15.5208	15.4003	10.0748
AT5G09795	5.91045	3.71856	2.37536	3.2069	3.06169	5.17361	4.90401	3.69232
AT5G09800	10.4024	12.7123	28.1767	20.3409	12.9611	10.3472	13.0343	12.4484
AT5G09805	4.77565	5.57784	6.67559	7.23843	4.79664	6.30929	5.72135	2.90111
AT5G09810	16.6911	32.0834	26.7433	18.0503	16.6352	37.6454	24.7782	18.6726
AT5G09815	4.49194	2.7673	3.35827	3.06946	2.24524	3.95382	3.57047	4.43078
AT5G09820	14.7525	19.3711	23.8355	15.1182	16.7372	14.0487	12.8623	10.866
AT5G09825	5.43762	3.63208	3.48113	2.79458	4.33739	3.23877	4.34478	2.63737
AT5G09830	8.60562	15.4363	16.2999	9.71232	10.818	10.0528	7.01188	6.48793
AT5G09835	5.2012	3.24293	2.94873	2.74877	4.28636	3.19671	3.78555	2.37363
AT5G09840	32.342	37.8774	34.1561	30.7404	18.5742	28.0553	27.8754	17.8286
AT5G09845	4.77565	8.99372	21.0097	4.94778	7.09291	6.68784	5.72135	3.74507
AT5G09850	26.5261	32.732	31.6169	22.4483	17.5026	25.3213	18.1534	16.6154
AT5G09855	3.12072	1.25393	7.08513	2.56552	5.51104	76.3844	1.59165	2.1099
AT5G09860	31.68	50.7626	42.4698	27.7168	24.1873	30.9155	38.5438	29.3803
AT5G09865	0.945673	3.80504	2.37536	4.67291	3.01066	3.70145	2.49502	2.74286
AT5G09870	56.0311	65.5071	43.6166	36.1005	38.169	46.9832	44.6953	33.7056
AT5G09875	1.51308	3.58884	3.03063	3.2069	4.28636	2.22928	2.27994	2.53188
AT5G09876	5.7686	6.91825	7.04418	4.81035	6.12337	4.87918	3.57047	2.21539
AT5G09880	36.0774	43.4552	32.7636	29.0453	25.2079	27.6767	35.4896	25.899
AT5G09885	3.4517	2.03223	4.09545	4.76453	3.16374	4.12207	3.57047	4.37803
AT5G09890	25.5332	37.7044	37.2277	26.1591	22.3503	33.0607	30.7146	22.4704
AT5G09895	3.26257	1.7728	3.64495	4.35222	2.44935	3.74351	2.96822	3.69232
AT5G09900	26.999	44.5362	40.2173	27.7626	21.738	26.0363	28.9509	21.0462
AT5G09910	19.4809	28.754	23.8355	19.9286	14.1348	15.8994	20.0892	14.9275
AT5G09915	0.756538	2.07547	4.66882	2.24483	2.19421	2.60784	2.10787	2.84836
AT5G09920	12.7666	14.2689	20.3544	10.9493	9.18506	14.3431	12.088	10.655
AT5G09925	4.9175	7.35064	6.22509	4.53547	1.83701	3.40701	2.62408	1.26594
AT5G09930	19.7173	25.2948	21.4192	22.5857	14.3899	23.3864	25.9396	16.2989
AT5G09935	1.60764	3.37264	4.66882	2.97783	3.623	10.221	1.33355	3.58682
AT5G09940	5.67404	4.66982	5.16027	6.00148	4.28636	5.25774	6.28058	3.05935
AT5G09945	1.04024	1.81604	3.44018	1.92414	1.88804	1.38804	2.06485	2.84836
AT5G09950	33.4768	39.0881	24.0403	29.6409	17.0434	27.2982	28.9939	21.8902
AT5G09955	1.41851	5.57784	4.83263	2.74877	3.72505	3.70145	2.71011	2.74286
AT5G09960	11.3481	14.658	14.9484	12.6443	10.0015	12.0718	8.86164	9.65277
AT5G09965	4.68108	7.56683	6.47081	5.49754	6.63365	3.95382	4.60289	3.69232
AT5G09970	17.3531	19.0684	21.2554	20.2951	11.8896	17.2033	22.6273	13.2923
AT5G09975	2.26961	1.47013	2.29345	1.55764	2.55141	0.715052	1.07544	2.37363
AT5G09976	8.3692	6.0967	5.73363	7.05517	5.46001	6.09898	8.86164	5.06375
AT5G09978	4.11368	6.87501	6.42986	8.61281	5.51104	7.10846	7.14093	7.75387
AT5G09980	9.64586	7.52359	9.25572	7.87981	7.65422	6.14104	6.3236	6.96266
AT5G09990	3.68812	6.87501	3.52209	4.03153	2.09215	3.95382	7.01188	2.47913
AT5G09995	12.5774	18.0307	27.5624	13.2857	8.57272	9.42187	10.1522	7.96486
AT5G10000	6.0523	6.22642	5.36504	5.54335	4.28636	4.24825	3.35538	3.32309
AT5G10010	27.0462	42.4607	39.8897	31.4276	23.1157	27.5085	31.618	20.9407
AT5G10020	26.1951	46.1361	35.9171	32.7104	23.8301	34.1543	32.3063	23.1034
AT5G10030	18.9607	33.4238	28.5863	24.8305	21.3808	22.7555	18.3255	17.6704
AT5G10040	4.35009	5.70755	5.56981	4.21478	2.39832	2.73402	4.00064	1.63517
AT5G10050	14.2324	20.3656	26.2109	11.6823	9.13403	11.3147	10.1952	7.38464
AT5G10060	18.2042	34.8939	27.1528	18.1877	14.441	21.3674	21.81	18.5671
AT5G10070	16.7384	23.9977	28.1358	11.3616	15.3084	12.913	15.0992	12.2374
AT5G10080	21.7505	23.8679	21.8288	20.7074	19.6458	20.9468	19.53	17.9869
AT5G10090	14.1378	23.9977	27.5624	20.1118	17.1454	19.5167	20.1753	16.4044
AT5G10100	13.4285	19.8467	18.1019	20.7074	19.0845	18.6755	22.1971	15.033
AT5G10110	16.6438	19.5873	27.2348	16.7675	14.2879	14.8899	14.2819	16.0352
AT5G10120	10.828	12.3231	12.1225	13.698	10.5628	11.9456	12.6902	11.8154
AT5G10130	10.0714	11.0692	10.771	11.9113	11.6344	10.8099	10.9265	7.80662
AT5G10140	26.8098	36.5802	30.634	40.8192	25.9223	33.8178	35.6616	36.1847
AT5G10150	17.2585	22.0087	27.8491	17.0424	13.8286	21.4516	18.0674	13.4506
AT5G10160	12.341	18.4198	22.3612	13.1483	12.0937	12.9971	12.6902	10.9187
