ID	H3_WT	H3_atx45	H3_atx3-1	H3_atx3-145	K4me2_WT	K4me2_atx45	K4me2_atx3	K4me2_atx3-145	K4me3_WT	K4me3_atx45	K4me3_atx3	K4me3_atx3-145	
AT5G40530	11.1954	12.8199	10.2154	9.65273	17.0935	19.7115	17.818	21.9616	27.6361	32.423	20.6948	28.2359	
AT5G40540	17.6337	17.4165	16.7824	18.1651	30.7114	18.716	26.6667	18.3506	17.8696	13.9776	18.6382	15.7941	
AT5G40545	1.06623	1.4338	1.11597	0.855305	1.19655	1.26101	0.963133	1.18391	1.01959	1.21267	1.09258	0.902518	
AT5G40550	14.4351	14.8019	12.5331	14.418	20.4553	22.8972	18.4199	24.8621	23.1822	22.9131	21.2089	21.0802	
AT5G40560	19.5611	17.8804	17.7696	17.7985	17.9482	13.4065	16.4937	14.6213	11.0545	9.2546	13.5609	11.6038	
AT5G40570	9.59604	8.98235	9.74323	10.1822	22.6774	15.3976	21.0083	10.7144	13.7912	9.12695	11.9541	9.99217	
AT5G40580	20.3403	16.4465	18.7139	19.4684	25.2414	26.6139	26.7269	29.0058	24.0944	27.8914	22.6871	27.4623	
AT5G40590	7.9967	9.06669	7.81176	9.81565	10.2561	7.69878	9.39055	6.80749	4.9906	5.55276	8.16223	7.02675	
AT5G40600	23.2519	23.6156	22.7914	21.3419	24.1019	28.0076	24.5599	30.6041	39.2809	38.3587	32.7132	34.8759	
AT5G40595	5.82324	6.36777	4.59263	5.3762	4.15943	4.91129	3.43116	3.90691	3.27341	4.02096	4.17752	3.80347	
AT5G40605	70.822	69.5394	67.6447	64.7995	29.8567	38.2284	31.7834	37.1748	27.8508	30.1253	36.4408	33.651	
AT5G40610	17.9618	17.9647	16.7395	16.8617	32.9905	35.3745	31.663	39.661	43.3056	50.3578	35.7981	42.8696	
AT5G40620	6.19231	5.77738	4.85016	5.78349	9.91425	4.84492	10.3537	3.90691	3.70271	2.55299	5.97707	3.22328	
AT5G40630	7.87367	6.49428	7.76883	8.43087	10.0852	6.23866	10.5343	7.51784	7.35175	5.36128	8.74066	7.41354	
AT5G40640	23.375	25.2602	23.1348	26.5959	30.8253	36.4364	34.2514	39.8386	31.1242	33.4442	31.3635	37.7124	
AT5G40645	4.05986	4.68094	3.13329	3.74705	6.78043	4.2476	5.89919	4.0253	3.38073	4.40391	4.30606	3.15881	
AT5G40650	15.0092	14.085	13.4345	13.6849	21.196	25.6183	23.8977	29.8938	43.4129	47.4218	26.3505	40.0331	
AT5G40660	14.189	13.6211	14.4217	15.8842	25.3554	28.4058	28.4726	34.9254	43.5202	45.188	31.2993	38.9372	
AT5G40670	13.4509	13.0307	12.6619	15.3955	16.2389	21.9017	17.3966	22.7311	32.3584	35.8057	26.4791	31.846	
AT5G40680	13.4919	13.1572	12.7048	11.9335	12.5353	11.7473	11.377	8.82014	8.26401	6.63778	9.12627	8.2516	
AT5G40690	8.9399	8.89801	9.61447	8.14576	18.1761	10.9508	20.1656	14.3845	11.5374	9.95667	10.9901	9.28305	
AT5G40700	12.2616	11.6813	12.3615	11.6484	25.2984	28.4058	27.8105	28.8874	18.7282	18.956	16.453	15.5362	
AT5G40710	12.0155	10.7957	11.503	10.2229	19.9994	20.3752	16.4335	22.5535	20.2307	22.2749	18.9595	20.4356	
AT5G40720	16.6085	16.6152	14.1213	16.821	55.7819	40.7504	63.2056	27.5851	34.9879	30.7636	27.9573	22.6274	
AT5G40730	3.81381	4.30141	4.50678	4.92819	9.74331	5.50861	8.36722	4.79484	5.20525	3.95714	6.29842	2.83649	
AT5G40740	35.4725	35.0438	31.9767	36.493	38.1186	45.1308	38.3447	50.553	54.1454	61.9739	45.8885	63.2407	
AT5G40750	11.5234	10.9222	12.0181	11.8114	9.91425	8.36246	8.96918	7.16266	5.58089	5.99953	8.16223	7.47801	
AT5G40760	29.5673	23.5734	25.1521	26.8403	39.2012	42.9406	38.3447	39.0691	30.9632	32.2954	33.2274	36.1652	
AT5G40770	19.2331	17.8804	18.113	17.3912	33.8452	43.8034	36.2379	43.6863	43.2519	49.4004	33.2274	48.3492	
AT5G40780	22.0217	23.1095	21.5467	21.5863	31.794	20.3752	29.496	20.4225	15.2401	15.7009	19.8593	19.4041	
AT5G40790	13.3278	11.3439	12.7048	11.6892	28.945	14.7339	35.9369	15.45	14.7035	9.31842	13.111	9.34751	
AT5G40800	12.5897	13.1151	9.4857	12.8296	38.6314	23.3618	41.4147	19.0018	19.7478	18.7007	17.0314	16.3098	
AT5G40810	21.2835	22.1396	22.2335	23.2969	23.0763	23.4282	21.6103	28.2363	45.1837	50.4216	40.1042	47.769	
AT5G40820	99.4051	99.0167	93.2689	94.7352	89.5131	112.495	99.0221	118.628	72.4442	76.8451	76.2879	75.7471	
AT5G40830	12.4666	14.9706	11.8035	14.4995	22.3355	25.4192	22.1521	30.0713	25.5433	26.5511	22.4301	29.7186	
AT5G40840	31.1666	31.375	28.8005	30.9132	49.0015	54.6879	52.4306	56.7093	35.6855	36.2525	36.6979	33.651	
AT5G40850	26.6967	27.7905	26.5256	30.8317	40.8535	44.7989	48.578	40.6673	57.5261	57.6976	49.4875	51.1857	
AT5G40855	3.44473	3.20497	2.66115	4.2358	2.79194	2.25654	3.00979	2.07184	1.77086	2.42534	2.57078	3.35221	
AT5G40860	10.1702	11.2596	10.0437	10.5895	33.1614	13.2074	35.0942	8.22818	9.2836	5.99953	8.8692	6.89782	
AT5G40870	25.5894	26.441	26.4398	28.3473	31.1672	37.8302	32.0844	39.0691	49.9597	57.7614	46.8525	54.5379	
AT5G40880	21.2015	20.1576	21.3321	21.0568	32.9905	37.6975	34.6728	45.0478	39.0662	41.0393	31.5563	44.997	
AT5G40890	29.4853	28.8025	27.0407	26.1886	32.8766	39.2239	36.7194	39.0099	54.8966	57.9529	46.5954	45.7706	
AT5G06085	1.18925	1.34946	1.28765	1.42551	2.16518	2.52201	1.4447	1.42069	1.18057	1.46797	1.15685	1.03145	
AT5G40900	9.55503	10.2053	11.503	12.1779	11.7945	9.95531	11.6178	9.76727	7.40541	6.9569	10.1546	7.60694	
AT5G06095	2.25548	2.65675	2.91868	3.50268	4.33036	1.65922	3.67194	3.61093	2.1465	1.40415	3.92044	3.02988	
AT5G40910	62.6613	60.9787	57.1288	61.582	86.4363	91.8544	86.8626	111.524	95.8411	113.544	79.1801	107.077	
AT5G40920	29.1982	29.4351	29.9164	29.0396	43.4745	50.7057	46.11	57.7157	54.9503	57.6976	43.8961	52.5395	
AT5G40930	11.1544	9.15103	9.872	10.8339	15.783	16.1276	16.8548	18.2322	23.5041	21.7004	17.9312	24.8837	
AT5G40940	9.26797	10.7535	9.872	10.9561	57.2063	53.6923	70.4893	18.0546	15.6694	10.2758	14.4606	8.50946	
AT5G40942	9.14494	8.98235	8.71311	8.47159	38.3465	44.2016	40.873	39.1283	11.4838	9.06312	8.74066	9.79877	
AT5G06105	1.51732	1.39163	1.20181	1.09968	1.02561	1.99106	1.14372	1.3023	1.2879	0.638248	1.02831	0.709122	
AT5G40945	0.451096	1.13861	0.472139	1.22186	1.42446	1.52648	1.32431	1.3023	1.39522	2.04239	1.99236	1.28931	
AT5G40950	9.63704	9.65708	8.92772	9.40836	12.3073	14.6011	18.6607	18.2914	54.843	57.0594	36.955	48.6715	
AT5G40960	6.27433	7.63289	6.86748	5.98714	16.6377	7.30056	17.0354	6.15634	8.31767	7.7228	10.5402	7.22015	
AT5G40970	12.5487	13.3681	12.4044	12.3001	27.0078	25.2201	27.6901	26.046	34.4513	37.529	27.893	31.9749	
AT5G40980	6.19231	5.14482	5.27937	5.53912	13.0481	10.2872	12.7615	10.9512	10.8935	10.914	8.35504	8.83179	
AT5G40981	1.55833	2.4459	2.18901	2.76956	3.36173	2.52201	2.34764	2.6046	1.82452	2.04239	2.76359	2.77202	
AT5G40990	12.7127	12.2717	10.4729	11.8521	14.3016	12.0791	12.0994	11.7207	8.04936	7.7228	10.9901	9.86324	
AT5G41000	25.7125	23.6156	23.9074	25.6999	38.0046	40.3522	38.3447	42.7392	39.0126	42.7626	32.7775	35.7784	
AT5G41010	9.432	8.64498	7.46838	7.90139	16.1249	18.6496	14.0256	16.2788	25.9189	27.1255	18.3811	25.0771	
AT5G06115	2.66557	2.31939	1.84563	1.58842	6.38158	7.49967	6.01958	6.86668	11.8057	14.0415	7.06965	10.4434	
AT5G41020	15.3373	13.832	14.1213	14.2551	41.1954	49.1793	42.1973	61.149	51.4086	54.8255	40.1685	57.9546	
AT5G41025	7.46358	6.40994	7.25377	6.59807	26.8368	33.3835	25.6434	38.5955	37.4027	39.3161	28.5357	42.4184	
AT5G41030	8.81687	8.56064	8.54143	8.59378	43.8734	21.1716	44.7255	13.7334	13.9522	7.59515	12.4683	7.22015	
AT5G41040	15.7883	15.7718	14.2929	16.7803	40.3977	14.4684	42.6788	14.5029	15.2938	11.6799	14.7177	11.4104	
AT5G41050	7.79165	7.71723	8.71311	8.67524	24.5577	15.5303	31.1814	18.0546	21.304	19.9772	14.8463	17.5991	
AT5G00575	1.96842	2.1507	2.01732	2.15863	3.41871	2.19017	3.19038	1.89426	1.50255	2.36152	2.63505	2.64309	
AT5G41060	16.2394	17.0369	16.8682	17.0654	34.0161	30.3969	34.3718	36.1685	26.7775	26.8702	24.1011	28.3004	
AT5G41070	13.3688	12.6512	11.5889	14.0107	47.463	27.8749	55.0792	17.6403	35.2562	25.0193	24.8723	18.695	
AT5G41071	1.3943	1.56031	1.71687	2.07717	5.8118	4.91129	7.2235	3.61093	6.33216	3.63801	4.69168	2.90095	
AT5G41080	14.271	13.9585	14.8938	14.9882	44.0443	41.8787	48.7586	43.3311	20.2307	21.1898	21.4018	26.173	
AT5G41090	7.70964	8.26545	8.11221	8.39014	14.5295	8.16336	18.3597	7.81381	6.49315	5.36128	7.90515	5.22171	
AT5G41100	28.6651	23.9529	25.753	26.1072	27.8055	30.2642	27.9309	34.6886	41.5347	41.8052	35.0912	41.0001	
AT5G41110	27.4348	27.1579	25.6243	28.0214	30.7684	35.5073	35.2747	40.7857	35.9538	37.7843	34.3199	35.4561	
AT5G41109	3.3217	3.50016	3.17621	2.6881	2.73496	3.25207	3.85253	5.15001	2.79045	2.10622	2.76359	2.51416	
AT5G41120	27.1478	29.7303	26.311	30.5059	49.2294	54.7542	52.1296	58.0116	35.3635	38.4864	31.5563	33.2642	
AT5G41130	27.7219	26.3145	24.3795	28.6731	48.2607	61.4575	57.9686	70.4427	45.3984	48.7621	37.7905	35.3271	
AT5G41140	32.1918	32.7244	32.363	34.8639	45.7537	55.617	52.1898	60.4979	59.2433	62.3568	47.3667	50.7344	
AT5G41150	36.4567	33.6522	33.2643	36.3708	53.3888	60.0637	54.718	70.2651	72.9272	86.9932	59.8349	76.1983	
AT5G41160	9.76007	9.78359	10.0437	11.4855	15.5551	10.9508	17.4568	11.5431	9.55191	8.80782	10.8616	10.8947	
AT5G41170	14.148	14.9284	14.4646	15.2326	27.2357	30.5296	30.7601	33.5639	21.3576	23.0408	18.5096	17.7925	
AT5G41180	27.2298	24.1638	24.7229	25.7406	30.4265	34.379	33.6495	34.8662	28.763	25.5299	30.0139	29.8476	
AT5G41190	22.8008	24.0794	21.2892	21.5455	31.0532	42.0114	33.4087	43.4495	47.0619	59.5485	37.4049	52.0237	
AT5G41200	8.65284	7.97025	8.67019	7.29046	19.8285	13.0746	23.7773	8.52416	6.11751	5.68041	7.45527	4.89939	
AT5G41210	10.8673	12.0186	11.503	12.9518	14.4155	17.7205	16.4937	18.1138	25.2213	23.4875	19.6022	23.2076	
AT5G41220	19.7252	17.8804	19.4865	17.6356	23.0763	23.0963	24.0783	26.7564	35.6855	37.2099	26.7361	30.8146	
AT5G41240	22.3087	21.5492	20.3878	22.3194	24.7856	26.8793	22.5132	27.4075	34.7732	35.2313	31.235	34.4246	
AT5G41250	13.4509	15.0549	13.0053	14.2144	18.1191	11.0836	17.9384	13.023	10.5178	7.2122	12.5968	8.89625	
AT5G41260	28.419	26.947	27.2553	31.1168	30.5404	35.1091	32.4455	35.6357	32.3584	34.0824	31.1065	36.4231	
AT5G41265	0.820174	1.09644	0.901356	1.05895	0.854677	1.39374	1.3845	1.47989	2.03917	3.44654	2.05663	2.19183	
AT5G41270	10.9083	10.0788	10.3871	11.7299	15.726	19.2469	18.9617	23.1455	38.7979	47.1027	29.3069	37.7768	
AT5G41280	10.5802	8.94018	10.6446	9.36763	11.3957	9.5571	10.4139	7.75462	6.06385	5.16981	7.13392	6.1887	
AT5G41290	9.432	10.0366	11.1167	9.93783	14.0737	10.3535	12.9421	9.47129	5.8492	5.74423	7.58381	5.93083	
AT5G41300	11.8515	10.0788	11.4172	10.1415	11.3387	10.619	8.00604	6.98508	5.79554	5.36128	6.10561	5.86637	
AT5G41310	34.6934	35.5499	30.2169	32.9496	24.9566	22.3663	23.055	20.9552	20.821	16.7221	23.7155	20.1133	
AT5G06145	2.62456	3.41582	2.27485	2.28081	2.56403	3.1857	2.9496	1.3023	2.30748	1.59562	2.69932	1.99843	
AT5G41315	25.2614	26.0615	23.7357	27.2476	56.9215	28.6713	55.32	21.0144	20.0697	15.318	21.3375	17.9214	
AT5G41320	17.5517	18.0069	15.2372	16.2915	14.5295	15.2648	13.5441	16.6931	9.65923	11.6799	16.0031	12.6353	
AT5G06155	10.5392	10.374	9.31402	9.53054	7.74907	8.42883	8.30702	9.64888	5.58089	8.55252	8.74066	7.22015	
AT5G41330	22.8008	23.6156	20.5166	22.9711	28.0904	38.162	30.3387	40.8449	69.0635	73.1432	51.4156	65.1103	
AT5G41340	12.4256	11.4282	10.6017	13.074	20.5122	23.2291	22.6938	22.3759	27.0459	32.9336	23.5227	25.0127	
AT5G41350	15.3373	14.0007	14.5505	13.8885	17.0366	19.3133	16.8548	20.6592	21.4113	23.4875	22.1087	21.6604	
AT5G41360	33.176	32.8931	32.1913	30.343	36.1813	42.0778	38.1641	45.4622	37.7783	37.9119	38.4332	39.5174	
AT5G41370	33.2991	32.0075	28.4142	33.9271	37.036	43.4052	37.7428	50.1386	46.6326	48.2516	39.8471	49.703	
AT5G41380	14.8451	11.6813	10.43	12.3816	62.0495	19.7779	72.6564	12.7862	11.1618	7.08455	16.0674	7.73587	
AT5G41390	15.2962	17.7538	18.0271	15.6806	19.8285	17.455	20.4666	13.023	11.4838	7.7228	10.9901	11.9261	
AT5G41400	7.25854	5.44001	5.19353	6.9239	15.954	16.3931	20.9481	19.1202	37.0271	39.6352	28.2143	32.9419	
AT5G41401	1.23026	1.60248	1.67395	2.03644	1.25353	1.92469	1.56509	1.53908	1.01959	1.59562	1.79955	1.48271	
AT5G41410	20.3813	20.9588	22.3193	20.7717	42.8478	26.813	46.2304	31.1369	48.5108	41.0393	45.2458	41.6448	
AT5G41420	3.11666	2.82543	3.00452	3.05466	2.73496	2.32291	2.22725	1.95345	1.7172	1.40415	1.99236	2.2563	
AT5G41430	6.35635	5.10265	5.96612	5.70203	7.1223	4.71218	6.80213	4.14369	3.05876	2.99977	4.75595	4.57706	
AT5G41440	4.34692	3.83753	4.42094	4.11361	6.72346	3.45118	5.53802	3.07817	3.21974	2.23387	2.9564	1.8695	
AT5G41450	3.07565	4.00621	3.17621	4.19507	3.98849	2.65475	4.09332	3.19656	2.68312	1.91474	3.40629	2.12736	
AT5G41460	17.8388	16.9104	16.3961	21.6677	55.611	56.0816	67.3591	32.4984	42.9299	44.2944	33.4844	24.3035	
AT5G41470	10.3752	9.61491	8.45558	7.37192	7.97698	8.22973	6.74193	6.57071	5.58089	5.42511	10.2189	6.12423	
AT5G41480	17.7978	17.543	18.07	17.1468	21.4239	24.6228	20.1656	25.9868	34.7196	34.593	31.8134	36.1007	
AT5G41471	2.25548	1.22295	1.67395	1.18114	1.5954	2.1238	1.62529	1.42069	1.23424	1.34032	2.05663	2.2563	
AT5G41490	9.51402	9.65708	7.55423	7.94212	9.34446	8.36246	10.0527	6.33392	5.52723	4.40391	7.64808	5.60851	
AT5G41491	5.94626	5.39784	4.76431	4.64309	5.29899	4.97766	4.3341	2.95978	2.41481	2.74447	4.62741	2.32076	
AT5G41494	7.50459	7.92808	8.11221	7.57556	8.48979	7.30056	7.34389	5.91956	4.82962	4.59539	4.82022	4.31919	
AT5G41500	12.2616	11.0065	11.8035	11.1597	8.48979	7.96425	9.14976	7.9914	4.45398	5.48893	6.29842	5.60851	
AT5G41505	8.73485	7.37986	7.33962	6.9239	11.3387	12.3446	11.9188	5.15001	5.15159	4.46774	5.59145	4.19026	
AT5G41510	10.2112	10.2896	8.97064	9.0418	8.54677	9.49073	6.26036	6.6891	6.65414	6.19101	8.41931	5.60851	
AT5G41520	12.0976	11.6813	11.1597	10.5895	15.783	18.5833	18.5403	21.0736	34.7196	40.4649	29.1141	37.1322	
AT5G41530	3.03464	3.45799	3.3479	3.29903	3.64662	2.38928	2.34764	2.78219	2.73678	1.85092	3.08494	2.0629	
AT5G41540	26.8607	28.676	29.1439	29.0804	41.6512	39.954	42.0167	21.4288	17.6549	14.4882	19.6022	15.6651	
AT5G41550	30.0184	29.4773	25.9247	27.7363	74.5278	65.5723	71.8136	38.5955	18.4599	19.8495	25.6435	22.7564	
AT5G41560	8.36577	7.88591	8.75603	9.28617	13.8458	15.9285	11.8586	14.7397	27.3678	28.4659	20.8876	26.3664	
AT5G41570	11.1954	12.7777	10.4729	10.2229	10.4271	9.62347	8.84879	8.16899	6.60048	6.44631	10.9258	9.28305	
AT5G41580	35.7596	33.863	33.8223	35.597	30.9963	37.4983	34.7932	45.107	50.389	55.3999	45.1815	52.0882	
AT5G41590	11.7695	10.627	10.6875	10.2229	14.2446	8.89341	14.3266	8.93853	11.0008	5.74423	8.67639	8.18713	
AT5G41600	14.148	12.6512	14.5505	15.2326	23.2472	27.9412	21.2491	26.5788	44.7544	52.9108	37.2763	47.8335	
AT5G41605	1.06623	1.09644	1.41642	0.773848	1.76633	1.12827	1.26411	1.53908	1.07325	1.59562	1.60674	1.80504	
AT5G41610	27.5168	28.7604	26.5686	28.388	58.232	65.6387	64.7105	72.3962	64.2876	75.2494	53.7936	60.9845	
AT5G41612	24.3592	26.7784	23.5211	25.537	46.6084	60.0637	54.7782	68.3709	61.4971	72.7603	50.3873	58.9216	
AT5G41620	23.1289	23.9108	22.1476	21.8306	51.3376	45.1971	53.6947	33.3863	24.4164	21.8281	25.4507	23.401	
AT5G06175	2.17346	1.47597	1.63103	1.66988	1.48144	1.79196	1.80587	0.828738	1.39522	0.510598	2.18516	0.58019	
AT5G41630	11.1544	10.8379	11.4601	10.9561	12.4783	13.4065	11.7984	9.76727	6.33216	5.36128	9.25481	7.09122	
AT5G41640	8.85788	7.4642	7.38254	8.59378	10.0282	7.89788	9.39055	5.68277	6.65414	4.65921	8.03369	5.73744	
AT5G41650	5.94626	7.54854	8.41266	6.6388	18.3471	21.7026	18.2995	20.8368	13.6839	19.4666	15.3604	14.3114	
AT5G41660	18.7	20.0311	19.3577	15.6806	9.62936	8.89341	8.42741	10.7144	8.37134	8.16957	11.8256	10.0566	
AT5G41663	2.62456	2.53024	2.18901	2.36227	2.50705	1.85833	2.40783	1.95345	2.03917	1.91474	2.37797	2.51416	
AT5G41670	22.3497	21.3383	21.375	20.4866	46.6653	56.148	54.8986	60.9122	62.7314	71.9944	50.066	60.7266	
AT5G41675	0.738157	1.26512	1.15889	1.14041	1.13957	0.796425	1.14372	1.3023	1.12691	1.21267	1.79955	1.28931	
AT5G41680	15.3373	14.4645	14.7651	14.2144	23.3612	20.5743	19.8044	24.9213	32.6267	36.3163	26.1577	31.3947	
AT5G41685	3.97784	3.5845	4.07756	4.76527	9.5154	10.2872	7.76526	13.023	26.8849	31.5295	19.4094	24.4325	
AT5G41690	31.2486	26.694	28.8434	32.7867	35.7825	33.0516	36.1777	28.9466	34.183	32.9974	33.5487	24.4969	
AT5G41700	11.0723	10.627	10.0008	10.671	16.9796	15.9949	16.614	18.3506	34.4513	36.3801	28.3429	32.2973	
AT5G41710	19.8072	18.7238	18.7997	20.6495	23.1332	23.0963	22.754	17.8771	13.7376	10.8502	13.4966	12.5708	
AT5G41720	7.13551	5.98823	5.9232	6.3537	17.4924	9.15889	19.6238	5.68277	4.50764	3.19124	5.07729	3.99687	
AT5G41730	22.8418	23.236	20.1303	21.0975	28.0334	19.7115	34.0708	18.9426	12.2887	12.1905	14.7177	13.2799	
AT5G06185	2.54254	1.98202	1.84563	2.1179	6.32461	2.65475	6.07978	2.13104	1.87818	2.36152	1.79955	0.966984	
AT5G41740	38.9993	39.3452	39.7455	35.0268	66.6078	55.1524	71.8136	59.0772	37.7247	34.9122	36.6336	48.0269	
AT5G41750	42.9361	44.8696	42.6642	41.4212	78.9151	63.9131	76.6895	60.7346	32.2511	27.4447	34.1914	38.0347	
AT5G41755	78.2446	80.0399	79.3623	69.4834	37.036	39.2903	34.2514	38.4771	34.2903	34.6569	39.8471	35.5205	
AT5G41760	18.5769	19.272	20.9458	19.3869	20.2273	23.03	18.2393	24.4478	32.5194	36.1887	29.6283	35.5205	
AT5G41761	6.72543	6.95816	6.26657	4.64309	5.92576	5.3095	4.39429	4.55806	4.07834	3.70184	4.88449	4.51259	
AT5G41763	10.2932	10.7535	9.57155	11.3633	17.3784	9.62347	18.9015	9.41209	7.08344	4.78686	9.38335	6.05977	
AT5G06195	2.58355	2.4459	2.83283	2.56592	2.22216	1.39374	1.08352	2.01265	1.66353	1.46797	2.44224	1.41824	
AT5G41765	5.94626	5.48218	6.5241	5.33548	4.90015	5.57498	2.70881	4.55806	4.23933	2.68064	5.14156	4.19026	
AT5G41770	21.5296	21.254	22.1476	20.5273	36.1813	44.5334	38.2845	51.4409	63.268	67.9734	46.0813	62.2738	
AT5G41780	17.9618	17.7117	17.9413	18.776	30.9963	17.9196	33.6495	17.5811	13.5766	13.2117	13.9465	11.6683	
AT5G06205	2.25548	2.4459	2.74699	2.89175	4.72921	5.11039	6.56134	6.98508	12.0204	10.7864	9.51189	10.7658	
AT5G41790	42.649	44.7852	40.3464	45.0868	34.8138	39.4894	35.0942	39.661	24.6847	28.785	35.4768	30.4278	
AT5G41800	16.4855	19.2298	16.8253	17.3912	30.7114	25.9502	33.1679	20.7776	21.6796	17.488	18.3811	13.9246	
AT5G41810	12.3026	11.9343	12.1898	12.2186	33.3324	14.6011	37.3816	12.4903	18.0842	14.1053	14.4606	13.7312	
AT5G41820	25.2203	26.2723	26.1393	25.6592	33.3894	28.9368	33.6495	21.9616	13.8449	14.6159	17.3528	15.9875	
AT5G41830	12.4666	12.609	13.3916	12.6259	12.4213	11.4818	13.4237	9.88566	7.1371	6.9569	9.76897	8.18713	
AT5G41835	49.4975	51.7855	45.54	43.9871	139.597	138.644	135.501	59.6099	32.1438	35.6142	36.6979	35.3916	
AT5G41840	14.7631	15.6453	14.2929	16.2508	15.783	14.0038	13.3635	12.8454	9.2836	8.2334	10.733	11.7327	
AT5G41850	12.9587	11.4704	13.0482	10.8339	19.4866	23.2954	21.4899	15.3316	20.1234	21.5728	11.8899	10.1856	
AT5G41860	6.31534	6.3256	6.30949	7.65702	14.6435	18.185	18.0587	10.3592	22.5382	25.3384	10.4117	7.02675	
AT5G06235	6.68442	7.16901	7.46838	8.87888	15.954	20.1761	19.7442	12.6087	23.1285	25.7214	11.0544	7.54247	
AT5G41870	16.5265	15.6031	15.6664	17.5541	34.0731	46.4581	43.7624	55.2886	40.5688	41.3585	30.0139	44.2879	
AT5G06245	6.1103	6.0304	6.99624	7.16827	5.75482	9.02615	8.42741	10.4776	4.23933	5.74423	4.30606	4.51259	
AT5G41880	21.0375	22.2661	20.0874	22.4008	36.7511	42.7415	38.8263	42.088	22.5919	23.4237	20.6948	26.2375	
AT5G41890	15.8294	15.9827	14.6792	15.3955	12.4783	13.672	11.3168	11.7799	9.33726	10.7864	12.7254	10.5079	
AT5G41900	22.6778	20.6636	20.9887	19.3055	22.7344	17.7868	21.5501	18.2322	16.85	13.5309	18.1883	14.3114	
AT5G06255	1.96842	3.07846	2.48946	2.76956	1.76633	1.46011	2.22725	1.59828	1.82452	1.2765	1.92809	1.28931	
AT5G06275	2.09144	2.78326	2.61823	2.44373	1.5954	2.52201	2.10685	1.59828	1.77086	1.21267	2.24943	1.74057	
AT5G41905	2.13245	1.93985	1.67395	2.44373	5.0141	3.11933	4.21371	1.95345	4.9906	2.23387	3.66336	3.86794	
AT5G41908	5.49517	4.93396	4.85016	5.29475	3.76058	4.04849	4.45449	3.49254	3.38073	4.53156	3.40629	2.77202	
AT5G41910	11.1544	8.51847	9.27109	10.508	20.9681	25.021	24.2589	24.2702	24.953	28.402	22.6229	25.335	
AT5G41920	14.9682	15.2236	12.1039	14.1329	40.6256	47.0555	50.5043	50.0794	71.1027	77.228	47.1096	69.9452	
AT5G41940	30.5105	28.8447	26.869	29.284	31.9649	34.379	33.8902	41.3185	51.7306	52.3363	43.2534	49.703	
AT5G41950	29.1982	30.405	27.5987	31.1168	36.3522	42.8078	39.0069	49.6059	72.6052	80.6107	54.0507	68.5914	
AT5G41960	8.36577	8.60281	6.48118	8.30868	17.8342	17.0568	22.2123	15.2725	26.8312	32.2315	20.0521	18.3727	
AT5G41970	15.1732	15.1814	11.8464	14.4995	18.8029	21.0389	21.7909	24.2702	33.0024	38.4864	29.1141	34.6825	
AT5G41980	10.5392	11.2174	8.02636	11.4448	21.8227	28.2067	21.9715	25.8093	28.763	34.6569	20.5663	29.5897	
AT5G41990	22.9649	23.236	20.0444	21.5455	29.9137	37.2992	28.8338	39.4242	50.6573	55.5914	41.004	51.5725	
AT5G42000	12.0566	11.7656	9.872	11.5263	21.3669	20.7734	21.1889	28.4139	38.1003	38.8055	29.8853	35.585	
AT5G42010	29.0752	29.2664	25.4526	30.6281	63.8728	51.0376	63.6872	28.5915	21.8406	20.9984	23.5227	21.8538	
AT5G42020	26.1225	28.676	30.732	28.7138	36.5802	44.7325	41.5953	40.6082	49.1548	51.1237	44.2174	58.4058	
AT5G42030	13.8609	10.2475	8.97064	11.4041	24.5577	24.3573	25.824	23.4414	43.2519	40.4011	29.8853	40.1621	
AT5G42040	8.24275	8.05459	8.11221	8.87888	35.4406	19.2469	38.7059	11.4839	18.3525	13.0203	16.1959	8.31606	
AT5G42050	13.3278	10.627	11.503	11.8928	24.6717	29.4677	29.0746	30.4857	72.0149	70.7179	48.8449	64.5945	
AT5G42053	1.31228	2.78326	2.18901	2.1179	2.84892	3.78302	3.73214	3.49254	3.05876	2.74447	4.11325	3.35221	
AT5G42060	3.69078	3.20497	3.21913	3.29903	7.29324	6.96872	8.6682	7.57703	13.8986	13.0203	11.1186	13.5378	
AT5G42070	7.83266	8.81366	8.41266	8.18649	18.404	15.5967	18.9617	15.1541	34.8269	33.8271	22.9442	32.6841	
AT5G42080	31.4127	33.6522	32.7493	31.1983	38.4604	46.6572	42.6788	46.3501	77.0056	79.7172	58.8066	80.582	
AT5G42090	22.3907	21.6757	20.5595	22.1565	40.2268	43.6706	48.4576	46.2909	68.8489	75.058	52.6368	68.9782	
AT5G42092	16.7315	16.4887	16.0527	17.6763	35.1557	39.3567	41.2943	41.8513	64.4485	71.2923	47.3667	63.3052	
AT5G42100	23.2109	24.459	20.5166	23.2969	42.335	46.1927	48.3974	47.1789	138.61	153.626	93.3836	145.821	
AT5G42110	4.46995	4.89179	4.80723	5.70203	11.7376	11.9464	13.845	13.911	25.597	26.2958	16.5173	22.8853	
AT5G42120	24.0721	25.218	23.1348	24.4373	49.2863	36.1046	54.6578	27.4667	16.528	17.9986	20.3734	16.8255	
AT5G42130	15.0502	14.6332	12.3185	15.5177	30.0846	36.171	33.83	43.272	61.9264	76.3345	51.3514	67.9467	
