ID	H3_WT	H3_atx34	H3_atx3-1	H3_atx3-145	K4me2_WT	K4me2_atx45	K4me2_atx3-1	K4me2_atx3-145	K4me3_WT	K4me3_atx45	K4me3_atx3-1	K4me3_atx3-145	
AT3G09170	46.2085	41.1759	45.4973	49.6175	8.33305	6.29927	10.3466	7.91599	17.2972	7.61455	12.8668	19.1684
AT3G09175	3.35478	3.36727	3.01231	2.62855	9.57679	13.674	11.6903	14.5706	27.6051	41.88	33.7526	21.9517
AT3G09180	19.4869	18.6298	18.1876	16.5983	27.9841	39.8442	33.5479	51.1495	48.3214	73.3866	51.1499	42.1704
AT3G09185	2.15873	1.64704	1.36407	1.15184	1.05718	0.973058	1.56766	0.695911	1.25706	0.662134	1.17794	2.73084
AT3G09190	12.1356	10.541	12.646	12.0204	23.631	14.7495	24.3659	7.8725	13.878	7.83526	11.1452	9.29534
AT3G09195	3.96739	4.17249	3.69435	3.86899	21.7965	16.7468	15.4079	2.74015	3.62034	2.59336	2.58241	2.31071
AT3G09200	15.2278	15.2991	14.0385	13.5562	16.5417	20.5879	17.1099	24.7484	57.322	87.788	72.9418	52.5161
AT3G09205	3.55899	3.03786	3.26808	3.42597	4.91277	1.53641	3.89675	1.08736	1.7096	0.496601	0.90611	1.83806
AT3G09210	12.5148	11.6024	10.2589	10.0121	21.1746	29.3454	23.7389	40.8848	46.6621	73.3866	57.4021	38.7043
AT3G09215	5.71771	6.18553	5.54152	5.58197	4.16652	3.12403	5.64358	3.04461	3.51977	1.15874	2.67302	3.72864
AT3G09220	25.7297	28.0728	25.5478	26.4332	23.289	12.3937	20.6931	9.22083	18.9565	8.82846	13.3198	17.0152
AT3G09225	1.31274	1.68364	1.33565	1.1223	5.96995	6.81141	5.50921	8.13347	8.69887	12.1943	10.7374	7.5098
AT3G09230	16.2196	17.056	17.2498	15.5646	45.2099	58.9468	40.3113	84.3358	39.4717	53.4122	43.5839	33.7678
AT3G09240	21.4414	21.7775	19.8074	20.9693	64.7366	61.3027	49.762	15.919	14.2299	9.32506	10.2843	12.8139
AT3G09245	4.08408	3.73328	3.58068	4.07573	2.3631	1.33155	2.01556	0.913384	1.00565	0.77249	1.94814	1.41793
AT3G09250	11.5521	11.3462	10.4294	10.2189	19.8998	24.6849	17.0203	24.4439	24.387	36.7485	23.7401	20.5338
AT3G09255	1.37108	2.19605	1.7335	1.65392	0.932804	0.614563	1.16455	0.652417	1.20678	1.26909	1.22325	2.57329
AT3G09260	24.767	21.7409	18.557	20.4377	23.6621	18.7954	21.5441	15.658	22.426	23.6161	19.0283	24.2099
AT3G09265	2.65465	2.85486	2.72813	2.12647	2.05217	1.43398	2.10514	1.13086	2.91638	1.04838	1.631	2.04813
AT3G09270	11.2604	12.6273	9.66214	9.80537	18.0342	8.14296	17.0651	8.08997	9.00056	7.2283	10.7827	12.0262
AT3G09275	10.7061	10.8704	10.06	8.80121	33.3011	42.8658	30.323	53.2372	98.4028	147.215	124.409	86.2314
AT3G09280	4.93007	4.39209	5.3426	4.63688	19.8998	3.0216	17.8713	1.91376	4.32429	1.54498	2.4465	3.46606
AT3G09285	2.82969	2.96466	2.87022	2.98296	1.83451	1.63883	1.43329	0.739406	1.45819	0.551779	0.770193	1.36542
AT3G09290	7.99313	8.30838	7.95706	8.15145	9.45241	3.73859	9.45075	3.56655	4.67627	2.75889	4.03219	5.40916
AT3G09295	2.53797	3.44047	2.33028	1.74252	6.15651	7.88689	5.01651	9.65577	8.29661	10.0975	8.87988	4.98903
AT3G09300	21.4706	22.4729	20.6031	21.1761	25.9941	32.8279	27.3669	38.4056	56.5678	82.7668	70.45	50.1528
AT3G09305	3.82153	4.42869	4.77423	4.34154	11.3491	20.8439	10.6153	25.3573	17.8503	26.4302	20.1609	16.1749
AT3G09310	7.23466	6.95415	6.25197	6.70428	18.4384	19.3587	19.7525	10.4387	25.5435	23.8368	20.5687	9.82051
AT3G09315	2.62548	2.89146	2.81339	2.18553	0.870617	0.870631	1.07497	0.7829	1.75989	0.275889	0.588971	1.41793
AT3G09320	18.7868	20.6062	18.4433	16.0076	26.4605	37.2323	33.1448	46.0171	44.6005	60.7508	39.5064	36.8663
AT3G09325	3.76319	3.98949	4.17745	4.75501	2.76732	2.91917	2.37389	1.43532	1.35763	1.10356	1.99344	2.67832
AT3G09330	20.2745	22.6193	22.2513	21.9735	24.5016	10.7036	18.7223	6.78514	11.1627	5.79368	8.33621	12.7614
AT3G09335	9.88931	10.5776	8.89485	9.62817	22.8537	26.0165	19.7077	13.8747	26.3983	35.8104	29.1767	14.3369
AT3G09340	22.1999	23.8271	22.6492	21.0284	29.29	17.1053	25.3961	7.52454	12.2689	3.86245	8.65335	11.8161
AT3G09345	2.24625	2.23265	1.70508	1.59485	6.59181	8.50145	6.13627	4.78439	15.2859	20.7469	16.9896	5.51419
AT3G09350	15.4903	15.2991	15.0047	14.5604	24.2529	32.2646	23.2909	38.2316	43.7457	51.6465	41.4092	34.188
AT3G09355	3.6465	3.36727	4.12062	3.60318	14.5206	1.99733	12.0486	1.21785	3.26836	0.606956	3.17138	2.9409
AT3G09360	35.4148	37.1498	35.4373	34.939	27.9841	35.7471	34.4437	44.6688	41.7344	46.6253	34.8852	34.293
AT3G09365	2.47962	2.96466	2.87022	2.71715	5.62792	1.53641	5.82274	1.13086	2.36328	1.43462	1.99344	2.88838
AT3G09370	21.1205	22.8023	22.6492	22.0621	28.7925	40.5612	23.2909	49.4967	39.3712	42.818	43.312	34.6606
AT3G09375	12.4273	12.5541	12.4187	11.9614	14.303	8.75752	12.3621	5.43681	5.22938	2.20711	6.20685	5.77677
AT3G09380	7.67224	8.93059	7.75813	8.00378	13.7122	6.14563	11.8246	2.74015	4.67627	2.20711	2.76363	4.67393
AT3G09385	10.9687	12.4809	13.0155	11.4298	28.5438	23.5582	25.4409	6.35019	5.43051	3.31067	4.30402	6.30193
AT3G09390	6.59288	6.07573	5.31418	4.51874	16.1375	16.4396	12.9444	19.529	34.3932	45.1907	38.2378	28.8313
AT3G09395	3.4423	3.33067	3.1544	3.1897	2.89169	2.04854	2.19472	1.21785	1.25706	0.496601	2.08405	2.78335
AT3G09400	18.2909	20.0206	20.0632	19.3154	93.3115	65.707	87.1619	13.3093	18.9062	11.7529	17.4879	12.4988
AT3G09405	22.1999	21.8507	22.1661	22.0621	15.9199	12.1376	15.5422	11.874	12.3695	5.29707	10.4656	15.0196
AT3G09410	23.0751	23.3513	24.61	22.8004	41.7585	51.3672	38.9675	46.6261	39.7734	52.0879	46.8912	37.654
AT3G09415	5.45517	5.78292	4.34796	5.37523	9.26585	2.81675	9.00285	1.78327	8.5983	2.70372	9.83129	3.93871
AT3G09425	1.72115	1.24443	1.13672	0.97463	1.15046	0.665777	1.88119	0.260967	1.25706	0.606956	1.26855	1.83806
AT3G09430	15.4612	14.7501	14.408	15.0034	90.0156	112.363	75.6956	85.9886	25.9458	23.0643	23.6042	15.9124
AT3G09435	1.48777	1.24443	1.05147	0.945096	1.11936	0.614563	1.74682	0.217472	1.20678	0.551779	1.22325	1.68051
AT3G09440	29.2887	28.4754	24.5816	27.3192	50.0916	74.6182	45.1038	83.7268	90.1062	116.039	108.824	73.47
AT3G09445	5.01759	5.67312	4.88791	5.05036	1.95889	1.48519	2.86658	1.82677	4.07288	1.21391	2.26527	3.20348
AT3G09450	28.7053	26.2794	28.2191	30.0954	44.4015	41.6366	37.803	41.3197	19.0571	11.9736	18.983	17.2253
AT3G09455	4.84255	5.70972	4.68898	5.22756	14.4585	18.0784	14.6912	12.6134	14.1294	16.8292	12.3231	10.5557
AT3G09465	10.0352	11.0168	10.3726	10.2484	6.06323	2.71432	7.07687	3.61004	4.82712	1.93123	3.66974	6.77457
AT3G09475	2.12956	2.15945	2.64288	2.30367	0.839524	0.665777	1.52287	0.521934	1.60904	0.386245	1.13264	2.6258
AT3G09480	4.31746	3.95288	3.60909	3.51458	41.572	44.2485	37.5343	52.3238	15.0847	13.7393	14.1353	11.8686
AT3G09485	4.3758	4.5751	4.66056	3.48504	2.20764	1.79248	2.19472	1.43532	2.21243	0.938024	1.99344	3.09845
AT3G09490	9.74345	8.38158	7.98547	8.21052	60.9432	74.3621	57.3764	49.8447	31.8791	28.8028	32.3028	23.2121
AT3G09495	3.26727	3.40387	3.1544	2.89436	15.3602	19.7172	14.0194	21.9647	7.4418	10.7045	7.88316	5.61922
AT3G09500	7.73058	8.56458	7.58762	5.90685	12.2197	15.9786	12.7652	22.0517	32.6333	45.6321	39.2799	29.5665
AT3G09505	0.787644	1.13462	1.16514	0.738356	0.590776	0.512136	0.447903	0.739406	1.35763	0.441423	0.951415	1.68051
AT3G09510	15.1403	13.6887	14.7774	14.2946	3.14044	3.43131	4.25508	2.95762	6.38587	2.31747	4.9383	7.45728
AT3G09515	1.37108	1.17123	0.767288	0.915562	1.21265	1.94612	1.61245	1.95725	0.653672	0.551779	0.815499	1.73303
AT3G09520	17.6199	19.3618	16.1983	15.8008	182.052	105.449	156.721	33.6212	25.0407	20.6917	25.5976	15.1771
AT3G09525	14.0901	12.9933	13.0723	13.1132	49.7495	10.6524	39.6842	10.5692	8.14576	2.53818	7.11296	7.77238
AT3G09530	20.0412	20.6062	20.2905	19.8766	79.0085	31.0866	58.944	8.6554	13.9282	7.17312	10.1484	14.2319
AT3G09540	14.5277	16.9462	15.0047	16.5687	35.8197	34.5692	35.4291	12.7004	31.6277	27.313	35.8819	15.0721
AT3G09545	9.21836	8.23518	8.15598	8.59447	32.1817	6.86262	25.8888	7.43755	5.27966	1.93123	4.21341	4.88399
AT3G09550	23.7752	24.7055	24.8374	27.0829	43.2199	24.6849	38.6092	10.3517	24.2361	15.4498	25.1445	15.8073
AT3G09555	3.55899	3.18427	2.89864	2.98296	19.7754	24.0192	21.0066	8.91637	15.487	22.8436	11.8247	5.40916
AT3G09560	33.8687	35.576	32.2829	33.6395	36.8147	47.0653	38.3853	58.4566	42.6395	50.3222	44.6259	42.9581
AT3G09565	3.85071	4.24569	4.00695	4.16433	5.2548	5.22379	4.70298	2.3922	2.76554	1.54498	2.26527	3.78116
AT3G09570	13.4775	15.2991	14.2659	12.2272	47.6352	65.2461	42.0133	86.9019	62.9034	96.782	72.3529	55.7721
AT3G09575	9.56842	8.19858	9.23587	9.39189	19.4023	6.70898	16.1693	6.61116	5.58135	2.70372	4.07749	6.40696
AT3G09580	16.5697	15.3357	15.3458	13.4381	53.232	66.6801	50.5234	88.2938	80.3011	123.709	100.216	65.6976
AT3G09585	1.02102	0.841818	0.710452	0.443014	2.30092	1.22913	1.70203	1.00037	1.05593	0.331067	0.951415	1.36542
AT3G09590	5.98026	5.27051	5.62678	5.58197	52.548	18.7954	38.3405	22.6606	5.93333	3.36585	6.52399	3.67612
AT3G09595	1.16688	1.72024	1.27881	1.18137	7.05822	4.71165	5.91232	7.13309	2.0113	0.827668	1.13264	1.26039
AT3G09600	21.0622	19.9474	19.9211	18.2817	70.8931	99.2519	61.8554	107.736	18.3531	15.0084	17.2614	21.7417
AT3G09605	2.82969	3.36727	2.72813	1.97879	2.3942	1.02427	2.777	1.13086	1.30734	0.827668	1.44978	1.57548
AT3G09615	2.15873	1.79344	2.3587	2.33321	3.85559	1.99733	3.04574	0.7829	1.81017	0.717312	1.76691	1.05032
AT3G09620	30.3097	27.9996	29.4695	29.5933	65.4206	37.5908	55.1368	14.7011	15.6378	8.44221	13.501	15.7023
AT3G09625	2.97555	3.47707	2.33028	2.59901	7.83555	9.21844	8.51015	9.26432	15.3362	24.9404	18.4846	9.34786
AT3G09630	17.3865	15.9945	15.09	14.5604	38.4937	55.9252	33.4136	64.5458	102.476	165.534	134.15	93.0585
AT3G09635	3.50064	3.66008	3.01231	2.86482	24.6882	31.3939	18.364	38.4491	11.2633	15.5602	10.5109	8.45509
AT3G09640	18.2325	17.605	18.0455	18.8724	37.8407	24.8386	32.9209	12.1785	10.9616	6.29028	10.4203	11.7636
AT3G09645	2.713	2.89146	2.52921	1.80159	9.73225	12.701	10.257	15.0056	16.9955	24.83	19.9344	11.3435
AT3G09650	22.7542	23.7905	23.4449	22.8004	59.1087	84.7585	51.9119	108.345	71.5519	107.155	83.5886	60.8136
AT3G09655	5.1051	5.56332	4.94474	5.28663	9.5146	8.60388	7.97267	6.82863	4.5757	5.2419	4.66647	4.98903
AT3G09660	37.2235	42.0177	34.8121	38.4241	58.3313	73.5427	56.0774	63.8064	32.935	29.0236	23.6495	28.6738
AT3G09665	6.94294	7.21035	7.24661	5.96592	4.81949	2.45825	5.01651	2.47918	4.17344	2.15194	3.76036	6.09186
AT3G09670	24.3003	23.2415	23.3028	22.2393	41.6652	54.0815	40.1321	58.6305	38.1644	51.8672	38.3738	33.1902
AT3G09675	3.82153	3.73328	3.52384	3.63271	3.04716	1.58762	2.46347	1.5658	2.06158	1.04838	1.94814	3.30851
AT3G09680	10.3561	10.6142	10.3726	8.15145	18.9981	15.7738	16.438	13.9182	6.48644	2.92443	5.43666	7.14219
AT3G09685	3.12141	2.89146	2.30186	2.74669	2.89169	1.17791	3.00095	1.39182	1.75989	0.827668	1.08733	2.10064
AT3G09690	23.0459	23.6441	21.7682	20.4082	38.3693	57.9738	39.0571	59.196	43.5446	62.4613	43.0402	34.0304
AT3G09695	1.34191	1.57383	1.33565	0.945096	1.05718	0.665777	1.61245	0.739406	1.60904	0.993202	0.860804	1.26039
AT3G09700	10.8812	12.1149	10.0316	10.3075	25.6521	34.6716	21.6337	42.1026	28.8621	40.335	34.3416	26.6256
AT3G09705	3.70485	3.40387	3.21124	2.83529	11.1936	2.81675	11.2872	2.08773	1.75989	0.993202	1.44978	2.83587
AT3G09710	24.0669	25.2179	22.1661	23.3616	41.0745	45.8362	37.4895	31.8814	28.3593	29.0236	35.1571	22.4244
AT3G09720	25.0879	25.767	23.9564	25.2223	43.9973	60.6369	39.4602	71.2004	33.8401	37.3002	37.5583	34.0304
AT3G09725	3.93822	3.91628	4.46164	3.3669	4.04215	5.37743	3.80717	6.00224	2.46384	1.04838	1.40447	3.20348
AT3G09730	21.3539	20.4232	19.3527	18.4294	61.5029	74.3109	53.4348	74.941	28.2085	37.7968	33.5714	25.6278
AT3G09735	10.5603	10.4312	9.17903	9.39189	8.45742	12.2913	11.2424	15.5275	38.0135	55.9504	48.3863	34.6081
AT3G09740	15.7529	17.971	16.0562	14.0583	16.8216	20.7927	16.2141	23.574	51.5898	73.4417	59.622	39.5971
AT3G09745	13.5358	13.7985	11.4809	12.4044	11.318	8.70631	9.13722	9.13384	10.4085	3.97281	9.51415	9.87302
AT3G09750	8.25568	9.77241	8.66751	8.03332	26.5227	9.78179	24.7242	4.00149	5.98361	4.52458	5.70849	5.19909
AT3G09755	1.4586	1.72024	1.13672	0.886028	3.57575	4.25073	4.29987	7.00261	7.03954	10.9252	7.83785	6.03935
AT3G09760	22.6375	21.8141	20.9725	19.1087	44.9611	64.6828	43.4466	75.0715	42.0361	57.385	48.2957	40.1748
AT3G09765	4.1716	3.58688	3.72277	3.89852	0.80843	0.870631	1.07497	1.00037	1.81017	0.993202	1.17794	2.78335
AT3G09770	16.628	15.9579	15.1184	14.3241	30.6582	41.2269	32.9656	51.28	85.2288	138.165	113.4	75.203
AT3G09775	2.59631	2.63526	2.18819	2.56948	7.24478	4.04587	6.98728	2.47918	13.174	5.2419	13.6823	2.78335
AT3G09780	22.3458	23.7173	22.3082	21.56	118.155	127.419	101.316	118.174	33.9909	36.3622	33.8885	27.676
AT3G09785	4.95924	4.8679	2.75655	4.51874	5.03714	2.91917	3.71759	0.869889	1.65932	0.717312	1.44978	2.6258
AT3G09790	18.7576	18.8128	18.3296	19.3449	66.6955	41.5854	57.7795	31.0985	13.4254	9.43541	12.9121	14.3369
AT3G09795	4.66752	5.12411	4.88791	4.72548	19.1847	29.1405	16.7068	40.3194	14.3305	23.6713	16.5365	16.8051
AT3G09800	13.74	13.9815	13.3281	13.9697	23.3201	30.5745	20.2004	25.0093	22.6774	25.8784	20.2062	19.746
AT3G09810	20.858	23.5709	20.3189	18.9315	35.0423	49.626	33.8615	55.9774	40.9802	52.0327	46.9365	40.8575
AT3G09815	2.50879	2.26925	1.98926	1.91973	14.0232	19.0515	14.3777	7.61153	7.99491	10.2631	7.56602	3.46606
AT3G09820	22.6083	21.9971	22.4503	22.1212	25.3101	33.34	25.7544	38.6666	43.2429	60.0335	51.6483	42.9056
AT3G09825	3.23809	1.97644	3.2965	3.04203	0.90171	0.870631	1.03018	0.7829	1.40791	0.551779	0.996721	1.83806
AT3G09830	18.6117	20.35	19.0401	15.7713	37.6853	54.0303	33.2344	47.7134	31.326	39.0659	34.0697	29.0939
AT3G09835	4.98841	4.09929	4.85949	4.34154	1.58577	1.22913	1.34371	1.26134	2.31299	0.938024	1.72161	2.67832
AT3G09840	30.2222	30.1224	28.958	29.6819	28.5438	38.359	26.6054	44.1469	57.4226	82.7668	75.1618	58.4504
AT3G09845	4.72587	4.7581	4.54689	4.81408	1.11936	0.768204	1.56766	1.08736	2.26271	0.606956	1.04203	1.94309
AT3G09850	22.55	23.8637	21.342	20.9103	40.919	65.3997	37.3103	71.9398	74.1666	105.831	89.7955	65.8552
AT3G09855	1.60446	2.26925	1.93243	1.32904	5.16151	5.63349	5.33004	5.26283	11.4141	13.7945	12.6855	9.50541
AT3G09860	10.181	9.4064	9.32112	7.76751	11.9088	16.9517	12.8996	20.0509	41.1311	59.8128	48.1144	34.398
AT3G09863	2.24625	2.23265	2.30186	1.71299	1.27483	0.921844	1.34371	0.869889	1.30734	0.882846	1.17794	1.78555
AT3G09865	1.13771	1.72024	1.44932	0.945096	3.94887	3.99466	3.85196	4.08848	7.29096	9.38024	9.15171	6.03935
AT3G09870	4.95924	5.19731	5.37101	5.40477	6.99603	3.27767	9.40596	2.95762	4.0226	1.93123	2.4918	3.41354
AT3G09875	6.27198	5.70972	6.42248	6.3794	31.0313	45.8362	32.3834	58.5436	53.9028	82.7116	61.1624	48.945
AT3G09880	22.9	21.7409	20.2337	20.5854	30.4094	44.607	30.0991	48.9748	53.0983	69.9104	61.4342	46.6868
AT3G09885	4.87173	4.6483	4.63214	3.2783	12.0332	5.99199	9.89865	4.39294	2.81582	1.87605	3.17138	2.52077
AT3G09890	14.2068	15.8481	13.7828	12.3158	19.0914	27.0408	19.7973	27.793	35.5497	55.3434	42.4965	29.7766
AT3G09895	4.1716	3.33067	3.80802	4.45967	4.63293	5.78713	3.35927	8.22045	3.26836	2.42783	2.89955	3.46606
AT3G09900	16.8323	17.7148	16.2267	15.6532	18.0653	19.5124	18.9015	27.7495	38.7175	48.6117	42.9043	36.8663
AT3G09905	3.6465	4.42869	4.20587	3.54411	20.8015	14.6471	19.9765	19.8335	32.5328	51.7568	46.9365	24.7876
AT3G09910	13.4775	14.8965	12.5892	12.4339	23.9731	12.2913	25.0826	9.22083	12.7215	6.67652	12.9121	11.6586
AT3G09915	12.719	13.7253	13.8964	12.05	22.636	15.6714	17.9609	4.6974	6.38587	3.25549	4.9836	7.14219
AT3G09920	33.2853	35.5028	33.3344	30.7156	44.0594	53.7743	42.7299	55.4554	44.0474	47.5081	46.7553	41.4877
AT3G09922	5.33848	5.78292	5.3426	5.37523	4.57074	2.56068	5.0613	1.82677	3.46949	1.9864	3.03547	3.99122
AT3G09925	11.2021	10.0286	9.83265	8.83074	7.36915	5.17257	7.79351	2.74015	4.97796	2.42783	4.84769	5.35664
AT3G09930	19.2535	19.2154	17.5908	17.1003	24.3462	15.4665	22.7087	6.08923	9.00056	3.42103	6.34277	9.08528
AT3G09935	0.670956	0.585613	0.767288	0.472548	0.279841	0.921844	0.358322	0.434945	1.65932	0.331067	1.22325	1.628
AT3G09940	23.8627	24.7055	22.6492	21.7667	35.1356	19.8709	29.7855	28.1844	12.1181	7.28348	10.9186	14.4419
AT3G09945	3.38395	3.58688	3.26808	3.54411	1.21265	1.1267	1.61245	1.26134	2.66497	1.43462	1.631	2.78335
AT3G09950	5.57185	6.29533	4.77423	5.64104	3.66903	2.56068	5.01651	2.13123	3.01695	0.993202	2.40119	3.93871
AT3G09955	3.73402	4.13589	3.38175	3.51458	4.7573	5.94078	3.26969	5.30633	2.31299	2.42783	2.89955	3.36103
AT3G09960	10.9687	14.3109	12.5039	12.109	32.928	15.7738	26.919	6.35019	9.00056	4.52458	6.75052	9.66296
AT3G09965	7.03046	6.91755	7.01926	6.76334	33.923	27.8602	25.5305	6.78514	5.58135	4.19352	4.57585	4.46387
AT3G09970	11.4354	13.2495	11.1115	9.30329	18.3451	27.4505	20.2452	37.5357	57.6237	92.147	68.366	55.457
AT3G09980	14.0609	16.7998	15.6299	13.6153	21.1436	27.9114	21.2754	34.3606	74.5689	107.818	91.064	63.4919
AT3G09985	4.9009	4.6483	4.77423	4.99129	18.5006	29.7551	16.438	36.7093	9.7548	17.4914	14.2259	9.66296
AT3G09990	18.9618	18.3004	18.7843	16.3029	25.3101	11.1646	21.992	4.43644	9.35254	3.42103	8.06438	10.3982
AT3G09995	3.50064	4.06269	3.1544	3.07156	5.03714	7.63082	5.68837	10.8301	2.8661	2.04158	2.21997	3.04593
AT3G10000	20.8288	20.7892	19.9495	19.1087	32.6792	12.957	31.2188	6.87213	10.4588	6.56617	8.2909	12.0262
AT3G10010	48.3964	52.5221	45.9236	47.0185	51.1177	47.0653	46.2684	58.7175	34.0412	17.3258	29.7657	38.3892
AT3G10015	0.641784	0.695415	0.682033	0.620219	0.590776	0.614563	0.716645	1.30483	0.955367	0.551779	1.13264	1.3129
AT3G10020	6.09695	6.69794	6.64983	5.84778	21.7965	24.941	21.6337	28.3584	37.0079	45.3562	43.7198	23.1596
AT3G10030	22.55	22.6559	21.9956	20.3786	53.3253	69.7017	53.6588	97.8191	63.557	84.8084	60.6641	43.5883
AT3G10035	0.991848	0.878419	0.824124	0.826959	0.373122	0.460922	0.627064	0.478439	1.30734	0.331067	0.724888	1.20787
AT3G10040	13.9734	13.5789	13.4986	14.5013	74.6243	78.9201	67.8573	93.8176	84.8265	113.115	100.714	54.039
AT3G10050	25.7881	26.5356	23.3312	23.1549	62.0626	81.5832	58.5409	90.1205	56.1655	71.5657	65.6477	49.1025
AT3G10060	14.4693	15.4455	13.1576	11.7251	29.7254	36.4129	26.5606	37.1443	42.7401	71.2346	56.1788	37.7591
AT3G10070	24.8837	23.7539	24.5248	21.5009	72.7587	106.217	70.903	148.708	66.3226	99.9271	76.974	57.6626
AT3G10080	8.72243	8.60118	8.61067	8.18099	51.6462	28.9357	40.0873	7.52454	6.68757	5.13154	7.61132	6.82709
AT3G10090	7.49721	8.05217	6.36565	6.61567	15.7955	17.259	14.1537	19.355	19.6102	26.982	23.6948	20.6913
AT3G10100	34.2188	31.3303	32.2829	33.226	294.922	216.429	250.019	72.7662	36.3039	25.6025	26.1866	24.2099
AT3G10110	13.3608	12.8835	12.845	12.05	47.7907	65.7582	40.6248	69.8086	28.4096	37.7417	21.9732	21.0589
AT3G10113	13.7692	11.8221	12.5039	12.8769	29.7564	34.3131	24.769	24.5309	15.2356	17.1603	15.6757	12.1312
AT3G10114	5.8344	5.38032	4.88791	3.92806	21.9831	13.1619	17.0651	2.69666	4.82712	2.59336	3.44322	3.67612
AT3G10116	7.293	8.16197	8.32649	7.05869	11.0071	4.19951	10.6153	2.04424	4.52542	1.82087	2.89955	5.30412
AT3G10120	6.27198	6.22213	5.74045	4.87315	25.5277	9.57694	21.5889	17.5283	17.5486	14.7325	22.2903	13.7067
AT3G10130	20.5371	22.8023	20.7168	19.2563	58.8288	54.3376	56.1222	74.2886	67.0768	79.1251	77.2459	51.6758
AT3G10140	18.9326	19.7644	19.5516	18.1045	27.2068	33.0328	26.919	35.3175	35.1977	40.8868	35.9273	26.9933
AT3G10150	13.7692	13.5789	14.5785	13.822	26.3673	13.7252	22.7535	11.0041	9.4531	4.91083	10.5562	9.92554
AT3G10160	38.2737	40.5537	37.796	36.7406	30.2539	37.6932	29.4272	38.9275	45.8073	51.9224	42.1794	42.1704
AT3G10180	63.5658	65.0396	59.9337	61.0473	91.7257	117.586	84.7432	83.4659	54.657	50.5981	40.0047	47.8421
AT3G10185	5.95109	6.66134	6.22356	5.10943	16.7594	10.2939	14.5121	9.3948	7.94463	4.52458	6.38807	6.40696
AT3G10190	7.70141	7.24695	7.44553	7.17682	51.5841	28.7308	42.6851	29.5327	21.4203	29.9064	27.2739	25.0502
AT3G10195	3.20892	5.30711	4.06378	3.48504	2.67404	1.94612	3.40406	1.69628	2.71525	1.43462	1.631	3.30851
AT3G10200	26.459	26.2428	26.6561	25.0746	66.7888	67.4483	58.1378	55.8469	26.5491	24.499	24.329	25.4703
AT3G10210	11.4063	11.0534	11.4241	9.86444	22.8848	28.7308	21.5441	38.1012	38.9186	57.3298	42.9949	31.7722
AT3G10220	19.5452	16.3605	16.9372	15.4759	30.7203	38.2565	30.9501	44.8863	39.0192	47.2874	44.6259	29.409
AT3G10230	18.2617	18.1174	17.3066	15.3283	31.1557	42.7633	27.9043	49.5837	48.0198	62.9579	55.5898	38.5468
AT3G10240	9.39339	9.1502	9.9179	7.82658	9.17257	4.25073	9.31638	3.08811	5.38022	1.9864	4.66647	5.8818
AT3G10250	20.9455	20.8258	18.8696	19.0201	21.5167	31.9573	22.9326	30.9681	26.9011	30.0719	27.9082	24.525
AT3G10260	12.4856	13.9083	11.3672	10.6914	23.2579	31.5988	24.4107	42.1026	34.6446	52.3086	42.5419	29.8291
AT3G10270	44.8666	43.6281	42.9965	41.4956	37.9962	45.3752	38.3853	52.9763	52.9474	56.2814	51.1499	46.8969
AT3G10280	15.2278	15.1527	13.6975	14.6785	39.7685	18.1808	30.6366	10.4387	10.8107	4.46941	8.92518	9.92554
AT3G10282	7.0888	7.13715	7.3887	6.52707	18.9048	9.83301	18.7671	4.7409	15.6378	8.27668	14.9055	7.82489
AT3G10290	16.0738	15.3357	15.6584	14.6785	89.9223	104.424	77.3976	77.5941	21.0684	26.9268	17.5785	16.3325
AT3G10300	9.10167	8.30838	10.0316	7.73797	54.0715	63.9658	50.2099	84.4228	63.909	103.679	71.3561	53.7765
AT3G10310	40.1407	41.3955	37.3982	37.6266	107.552	144.986	87.3858	117.74	33.8904	31.01	28.3159	33.2952
AT3G10320	19.2535	19.2154	17.9886	18.8429	21.2057	13.1107	18.1401	14.2662	12.9226	7.28348	11.5076	13.0765
AT3G10330	15.8404	16.507	14.9195	13.6744	27.3933	36.1568	28.1283	50.2796	42.0864	58.3782	44.0369	34.8182
AT3G10340	32.4393	32.5381	32.5103	34.1121	72.2301	35.2862	60.3325	23.1391	19.5599	12.415	18.7112	24.2624
AT3G10350	22.8417	26.2794	20.4326	23.273	37.9029	57.4104	38.3405	73.4187	50.3327	61.2474	49.2471	42.0129
AT3G10360	38.5654	35.7224	35.5794	37.538	77.6404	106.115	68.8875	137.138	61.1938	75.9799	66.3725	54.9318
AT3G10370	24.3586	25.5107	24.2122	23.2435	37.2189	49.5235	38.0717	66.1986	69.1887	104.231	84.7213	66.2753
AT3G10380	71.5589	75.2878	70.5052	67.4267	31.9019	37.1811	41.2071	45.7562	71.2	79.1251	70.586	70.4766
AT3G10390	29.2595	30.1224	28.276	27.585	43.1577	60.2272	40.5352	73.7231	55.009	76.6972	65.6477	50.1528
AT3G10400	9.33504	8.85739	7.92864	8.12192	43.1888	51.8281	43.3122	74.8975	48.8243	72.9451	54.5478	34.6081
AT3G10405	20.683	18.886	16.653	17.6319	73.6293	88.2922	71.0374	126.569	95.9389	135.462	107.419	69.7939
AT3G10410	24.0377	23.0585	20.2905	19.6403	24.7193	29.7039	24.3659	38.7536	57.2717	83.0427	64.062	52.7787
AT3G10415	0.408408	0.439209	0.312599	0.295343	0.528589	0.665777	0.761435	0.608923	1.25706	0.386245	0.679582	1.52297
